date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:15	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:14%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=3421	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index1778.html	(from https://www.computerhope.com/forum/)
22:48:15	19242/19242	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:14%20GMT	https://www.computerhope.com/forum/index.php?topic=175763.msg997799	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexef75.html	(from https://www.computerhope.com/forum/)
22:48:16	42002/42002	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:15%20GMT	https://www.computerhope.com/forum/index.php?board=11.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index5596.html	(from https://www.computerhope.com/forum/)
22:48:17	10085/10085	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:16%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=191043	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexf350.html	(from https://www.computerhope.com/forum/)
22:48:17	19080/19080	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:16%20GMT	https://www.computerhope.com/forum/index.php?topic=175185.msg998464	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexe95a.html	(from https://www.computerhope.com/forum/)
22:48:18	41734/41734	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:17%20GMT	https://www.computerhope.com/forum/index.php?board=6.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index0d70.html	(from https://www.computerhope.com/forum/)
22:48:19	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:18%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=135682	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index5da5.html	(from https://www.computerhope.com/forum/)
22:48:19	21599/21599	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:18%20GMT	https://www.computerhope.com/forum/index.php?topic=176022.msg998479	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexce7d.html	(from https://www.computerhope.com/forum/)
22:48:20	42312/42312	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:19%20GMT	https://www.computerhope.com/forum/index.php?board=10.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index17c1.html	(from https://www.computerhope.com/forum/)
22:48:21	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:20%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=191044	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexac34.html	(from https://www.computerhope.com/forum/)
22:48:21	53663/53663	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:20%20GMT	https://www.computerhope.com/forum/index.php?topic=169669.msg998467	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index17fa.html	(from https://www.computerhope.com/forum/)
22:48:22	41905/41905	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:21%20GMT	https://www.computerhope.com/forum/index.php?board=8.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index2d5c.html	(from https://www.computerhope.com/forum/)
22:48:23	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:22%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=39337	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexc652.html	(from https://www.computerhope.com/forum/)
22:48:23	23355/23355	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:22%20GMT	https://www.computerhope.com/forum/index.php?topic=175911.msg998238	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index1e20.html	(from https://www.computerhope.com/forum/)
22:48:24	42225/42225	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:23%20GMT	https://www.computerhope.com/forum/index.php?board=12.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index7eec.html	(from https://www.computerhope.com/forum/)
22:48:25	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:24%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=190725	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexd405.html	(from https://www.computerhope.com/forum/)
22:48:25	18904/18904	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:24%20GMT	https://www.computerhope.com/forum/index.php?topic=175746.msg997752	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index9b9d.html	(from https://www.computerhope.com/forum/)
22:48:26	42282/42282	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:25%20GMT	https://www.computerhope.com/forum/index.php?board=13.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexaf4b.html	(from https://www.computerhope.com/forum/)
22:48:27	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:26%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=33929	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index751a.html	(from https://www.computerhope.com/forum/)
22:48:27	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:26%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=54386	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index8499.html	(from https://www.computerhope.com/forum/)
22:48:28	23258/23258	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:27%20GMT	https://www.computerhope.com/forum/index.php?topic=175684.msg997538	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexbc8d.html	(from https://www.computerhope.com/forum/)
22:48:28	43320/43320	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:27%20GMT	https://www.computerhope.com/forum/index.php?board=16.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexf094.html	(from https://www.computerhope.com/forum/)
22:48:29	44441/44441	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:28%20GMT	https://www.computerhope.com/forum/index.php?topic=176007.msg998476	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index8228.html	(from https://www.computerhope.com/forum/)
22:48:30	43753/43753	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:29%20GMT	https://www.computerhope.com/forum/index.php?board=32.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index0fb5.html	(from https://www.computerhope.com/forum/)
22:48:30	42334/42334	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:30%20GMT	https://www.computerhope.com/forum/index.php?board=17.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexbcb1.html	(from https://www.computerhope.com/forum/)
22:48:31	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:30%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=190975	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index7ecf.html	(from https://www.computerhope.com/forum/)
22:48:32	16381/16381	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:31%20GMT	https://www.computerhope.com/forum/index.php?topic=175967.msg998340	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index750d.html	(from https://www.computerhope.com/forum/)
22:48:33	42577/42577	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:32%20GMT	https://www.computerhope.com/forum/index.php?board=40.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexbd13.html	(from https://www.computerhope.com/forum/)
22:48:33	26161/26161	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:32%20GMT	https://www.computerhope.com/forum/index.php?topic=163587.msg996782	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexecce.html	(from https://www.computerhope.com/forum/)
22:48:34	25873/25873	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:33%20GMT	https://www.computerhope.com/forum/index.php?board=43.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index8d1a.html	(from https://www.computerhope.com/forum/)
22:48:34	22929/22929	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:33%20GMT	https://www.computerhope.com/forum/index.php?topic=175348.msg996774	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexeb53.html	(from https://www.computerhope.com/forum/)
22:48:35	43420/43420	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:34%20GMT	https://www.computerhope.com/forum/index.php?board=42.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index07b1.html	(from https://www.computerhope.com/forum/)
22:48:36	43297/43297	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:35%20GMT	https://www.computerhope.com/forum/index.php?board=44.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index2c95.html	(from https://www.computerhope.com/forum/)
22:48:36	42723/42723	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:35%20GMT	https://www.computerhope.com/forum/index.php?board=45.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexc3fa.html	(from https://www.computerhope.com/forum/)
22:48:37	35661/35661	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:36%20GMT	https://www.computerhope.com/forum/index.php?board=54.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index12aa.html	(from https://www.computerhope.com/forum/)
22:48:38	19869/19869	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:37%20GMT	https://www.computerhope.com/forum/index.php?board=18.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexb4dd.html	(from https://www.computerhope.com/forum/)
22:48:38	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:37%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=170778	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index0a6a.html	(from https://www.computerhope.com/forum/)
22:48:39	39094/39094	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:38%20GMT	https://www.computerhope.com/forum/index.php?topic=78644.msg990351	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexcff6.html	(from https://www.computerhope.com/forum/)
22:48:39	27155/27155	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:38%20GMT	https://www.computerhope.com/forum/index.php?board=28.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index824d.html	(from https://www.computerhope.com/forum/)
22:48:40	35274/35274	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:39%20GMT	https://www.computerhope.com/forum/index.php?board=24.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexf115.html	(from https://www.computerhope.com/forum/)
22:48:41	14600/14600	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:40%20GMT	https://www.computerhope.com/forum/index.php?board=23.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index1d6b.html	(from https://www.computerhope.com/forum/)
22:48:42	33298/33298	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:41%20GMT	https://www.computerhope.com/forum/index.php?board=26.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index5e50.html	(from https://www.computerhope.com/forum/)
22:48:42	36988/36988	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:41%20GMT	https://www.computerhope.com/forum/index.php?board=25.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexb7df.html	(from https://www.computerhope.com/forum/)
22:48:43	18794/18794	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:42%20GMT	https://www.computerhope.com/forum/index.php?board=31.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexcdc9.html	(from https://www.computerhope.com/forum/)
22:48:43	15087/15087	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:42%20GMT	https://www.computerhope.com/forum/index.php?board=38.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index5d14.html	(from https://www.computerhope.com/forum/)
22:48:44	16252/16252	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:43%20GMT	https://www.computerhope.com/forum/index.php?board=58.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index9609.html	(from https://www.computerhope.com/forum/)
22:48:44	714/714	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Sep%202012%2005:56:26%20GMT	https://www.computerhope.com/forum/Themes/default/images/new_none.png	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/new_none.png	(from https://www.computerhope.com/forum/)
22:48:44	556/556	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Sep%202012%2005:56:26%20GMT	https://www.computerhope.com/forum/Themes/default/images/new_redirect.png	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/new_redirect.png	(from https://www.computerhope.com/forum/)
22:48:45	207/207	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202012%2005:56:24%20GMT	https://www.computerhope.com/forum/Themes/default/images/collapse.gif	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/collapse.gif	(from https://www.computerhope.com/forum/)
22:48:45	25422/25422	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:44%20GMT	https://www.computerhope.com/forum/index.php?action=recent	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index4d50.html	(from https://www.computerhope.com/forum/)
22:48:46	270/270	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202012%2005:57:21%20GMT	https://www.computerhope.com/forum/Themes/default/images/post/xx.gif	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/post/xx.gif	(from https://www.computerhope.com/forum/)
22:48:46	2797/2797	---MCZ	200	added ('OK')	application/rss+xml	date:Wed,%2019%20Feb%202020%2017:18:45%20GMT	https://www.computerhope.com/forum/index.php?action=.xml;type=webslice	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index0916.php	(from https://www.computerhope.com/forum/)
22:48:47	17981/17981	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:46%20GMT	https://www.computerhope.com/forum/index.php?topic=176031.msg998492;topicseen	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexe562.html	(from https://www.computerhope.com/forum/)
22:48:48	25200/25200	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:47%20GMT	https://www.computerhope.com/forum/index.php?topic=176023.msg998491;topicseen	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index2004.html	(from https://www.computerhope.com/forum/)
22:48:48	25201/25201	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:47%20GMT	https://www.computerhope.com/forum/index.php?topic=176023.msg998490;topicseen	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index693c.html	(from https://www.computerhope.com/forum/)
22:48:49	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:48%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=191068	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexee0c.html	(from https://www.computerhope.com/forum/)
22:48:50	17276/17276	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:49%20GMT	https://www.computerhope.com/forum/index.php?topic=176030.msg998489;topicseen	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index9528.html	(from https://www.computerhope.com/forum/)
22:48:50	25200/25200	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:49%20GMT	https://www.computerhope.com/forum/index.php?topic=176023.msg998488;topicseen	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexd04f.html	(from https://www.computerhope.com/forum/)
22:48:51	10075/10075	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:50%20GMT	https://www.computerhope.com/forum/index.php?action=stats	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index45b2.html	(from https://www.computerhope.com/forum/)
22:48:51	177/177	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202012%2005:57:16%20GMT	https://www.computerhope.com/forum/Themes/default/images/icons/info.gif	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/icons/info.gif	(from https://www.computerhope.com/forum/)
22:48:51	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:51%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=191081	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index7ebe.html	(from https://www.computerhope.com/forum/)
22:48:52	295/295	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202012%2005:57:17%20GMT	https://www.computerhope.com/forum/Themes/default/images/icons/online.gif	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/icons/online.gif	(from https://www.computerhope.com/forum/)
22:48:52	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e46a60f-4d7%22	https://www.computerhope.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.computerhope.com/forum/)
22:48:53	24851/24851	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:52%20GMT	https://www.computerhope.com/forum/index.php/topic,58736.0.html	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index.php/topic,58736.0.html	(from https://www.computerhope.com/forum/)
22:48:53	13320/13320	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:52%20GMT	https://www.computerhope.com/forum/index.php?action=credits	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index8b30.html	(from https://www.computerhope.com/forum/)
22:48:54	9244/9244	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:53%20GMT	https://www.computerhope.com/cgi-bin/support.cgi?referring=http%3A%2F%2Fwww.computerhope.com%2F	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cgi-bin/support6fab.html	(from https://www.computerhope.com/contact/)
22:48:54	213/213	---MC-	302	error ('Found')	text/html	date:Wed,%2019%20Feb%202020%2017:18:54%20GMT	https://www.computerhope.com/cgi-bin/feedback.cgi?referring=http%3A%2F%2Fwww.computerhope.com%2F	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cgi-bin/feedback6fab.cgi	(from https://www.computerhope.com/contact/)
22:48:55	7121/7121	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:54%20GMT	https://www.computerhope.com/cgi-bin/edit.cgi?q=http%3A%2F%2Fwww.computerhope.com%2F	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cgi-bin/edit7354.html	(from https://www.computerhope.com/contact/)
22:48:55	13979/13979	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:55%20GMT	https://www.computerhope.com/cgi-bin/share.cgi?url=http%3A%2F%2Fwww.computerhope.com%2F	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cgi-bin/share91ad.html	(from https://www.computerhope.com/contact/)
22:48:56	132168/132168	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:08:41%20GMT	https://www.computerhope.com/awards.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/awards.html	(from https://www.computerhope.com/contact/)
22:48:56	10181/10181	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:51:30%20GMT	https://www.computerhope.com/jargon/m/modifkey.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/m/modifkey.html	(from https://www.computerhope.com/tips/tip156.htm)
22:48:56	13783/13783	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:53:00%20GMT	https://www.computerhope.com/jargon/n/numekeyp.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/n/numekeyp.html	(from https://www.computerhope.com/tips/tip156.htm)
22:48:57	13100/13100	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:43:33%20GMT	https://www.computerhope.com/jargon/f/facebook.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/f/facebook.html	(from https://www.computerhope.com/tips/tip156.htm)
22:48:57	16044/16044	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:48:52%20GMT	https://www.computerhope.com/jargon/k/keyboard-shortcut.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/k/keyboard-shortcut.html	(from https://www.computerhope.com/tips/tip156.htm)
22:48:57	20034/20034	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Dec%202017%2021:04:29%20GMT	https://www.computerhope.com/cdn/wireless-router.jpg	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cdn/wireless-router.jpg	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:48:58	11670/11670	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:53:24%20GMT	https://www.computerhope.com/jargon/num/80211.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/num/80211.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:48:58	9807/9807	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:35:15%20GMT	https://www.computerhope.com/jargon/a/accepoin.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/a/accepoin.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:48:58	13391/13391	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:57:22%20GMT	https://www.computerhope.com/jargon/r/router.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/r/router.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:48:58	10202/10202	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2009:02:34%20GMT	https://www.computerhope.com/jargon/w/wap.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/w/wap.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:48:59	9823/9823	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2009:02:50%20GMT	https://www.computerhope.com/jargon/w/wep.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/w/wep.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:48:59	9071/9071	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:36:08%20GMT	https://www.computerhope.com/jargon/a/antenna.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/a/antenna.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:48:59	15306/15306	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:20%20GMT	https://www.computerhope.com/help/nic.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/help/nic.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:49:00	10305/10305	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:11:37%20GMT	https://www.computerhope.com/comp/linksys.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/linksys.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:49:00	12814/12814	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:54:38%20GMT	https://www.computerhope.com/jargon/p/pci.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/p/pci.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:49:00	9492/9492	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:12:22%20GMT	https://www.computerhope.com/comp/smc.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/smc.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:49:00	11424/11424	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:54:40%20GMT	https://www.computerhope.com/jargon/p/pcmcia.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/p/pcmcia.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:49:01	13379/13379	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:49:12%20GMT	https://www.computerhope.com/jargon/l/laptop.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/l/laptop.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:49:01	10681/10681	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:10:46%20GMT	https://www.computerhope.com/comp/cisco.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/cisco.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
22:49:01	18832/18832	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2009:01:40%20GMT	https://www.computerhope.com/jargon/u/usb.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/u/usb.html	(from https://www.computerhope.com/jargon/w/wifi.htm)
